cole_cod_dane_establecimiento,cole_nombre_establecimiento,cole_naturaleza,cole_mcpio_ubicacion,anio,n_estudiantes,prom_global,prom_matematicas,prom_lectura_critica,prom_c_naturales,prom_sociales,prom_ingles,percentil_prom_global
113836000781,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA LA BUENA ESPERANZA,OFICIAL,TURBACO,2025,111,206.8,41.3,44.7,42.4,37.1,41.0,21.3
113838000010,INSTITUCIÓN EDUCATIVA MARCOS FIDEL SUAREZ,OFICIAL,TURBANÁ,2021,69,212.6,45.7,46.0,41.1,38.5,39.2,29.8
113838000010,INSTITUCIÓN EDUCATIVA MARCOS FIDEL SUAREZ,OFICIAL,TURBANÁ,2022,67,207.4,41.7,44.3,41.4,39.1,39.6,25.2
113838000010,INSTITUCIÓN EDUCATIVA MARCOS FIDEL SUAREZ,OFICIAL,TURBANÁ,2023,124,209.1,41.9,45.1,40.9,39.9,40.2,23.2
113838000010,INSTITUCIÓN EDUCATIVA MARCOS FIDEL SUAREZ,OFICIAL,TURBANÁ,2024,93,215.3,43.2,45.5,43.3,40.9,41.2,28.0
113838000010,INSTITUCIÓN EDUCATIVA MARCOS FIDEL SUAREZ,OFICIAL,TURBANÁ,2025,99,212.0,42.2,45.7,41.9,39.6,42.3,24.2
113838000087,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL DE TURBANA,OFICIAL,TURBANÁ,2021,70,214.2,43.6,46.1,42.2,39.4,42.5,30.5
113838000087,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL DE TURBANA,OFICIAL,TURBANÁ,2022,73,218.9,43.4,47.9,42.9,40.7,44.2,32.0
113838000087,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL DE TURBANA,OFICIAL,TURBANÁ,2023,77,210.9,43.2,44.8,41.7,39.2,42.0,24.9
113838000087,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL DE TURBANA,OFICIAL,TURBANÁ,2024,83,220.4,43.5,47.5,43.6,41.2,45.4,29.2
113838000087,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL DE TURBANA,OFICIAL,TURBANÁ,2025,61,244.5,50.7,52.0,47.1,45.2,50.5,42.4
113873000006,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL MOISES CABEZA JUNCO,OFICIAL,VILLANUEVA,2021,104,217.1,46.2,45.6,42.4,40.2,41.5,32.8
113873000006,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL MOISES CABEZA JUNCO,OFICIAL,VILLANUEVA,2022,153,211.4,42.9,45.6,41.2,39.8,40.9,27.9
113873000006,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL MOISES CABEZA JUNCO,OFICIAL,VILLANUEVA,2023,188,213.7,43.8,45.5,42.0,39.7,42.6,26.2
113873000006,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL MOISES CABEZA JUNCO,OFICIAL,VILLANUEVA,2024,143,217.2,43.3,46.3,43.0,40.8,44.0,27.2
113873000006,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL MOISES CABEZA JUNCO,OFICIAL,VILLANUEVA,2025,141,221.2,44.8,48.0,43.7,39.9,45.9,29.1
113873000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE VILLANUEVA,OFICIAL,VILLANUEVA,2021,91,198.7,39.4,43.3,40.6,35.9,39.1,21.4
113873000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE VILLANUEVA,OFICIAL,VILLANUEVA,2022,113,200.6,39.6,42.7,41.0,37.4,39.7,21.7
113873000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE VILLANUEVA,OFICIAL,VILLANUEVA,2023,86,201.7,39.9,42.7,41.6,37.0,40.9,19.8
113873000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE VILLANUEVA,OFICIAL,VILLANUEVA,2024,81,208.3,41.4,43.6,43.4,38.2,41.7,23.1
113873000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE VILLANUEVA,OFICIAL,VILLANUEVA,2025,88,203.3,40.5,43.7,41.7,36.3,41.9,19.9
113894000031,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA SAGRADO CORAZON DE JESÚS,OFICIAL,ZAMBRANO,2021,52,206.1,41.5,44.5,41.3,38.5,38.3,26.0
113894000031,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA SAGRADO CORAZON DE JESÚS,OFICIAL,ZAMBRANO,2022,58,201.6,39.9,43.3,40.8,38.3,37.1,22.1
113894000031,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA SAGRADO CORAZON DE JESÚS,OFICIAL,ZAMBRANO,2023,54,198.5,38.5,42.0,40.1,38.4,39.1,18.1
113894000031,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA SAGRADO CORAZON DE JESÚS,OFICIAL,ZAMBRANO,2024,28,202.9,39.7,44.6,41.5,37.4,38.1,19.4
113894000031,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA SAGRADO CORAZON DE JESÚS,OFICIAL,ZAMBRANO,2025,33,204.8,40.9,45.0,41.0,36.8,41.4,20.3
113894000065,INSTITUCIÓN EDUCATIVA TÉCNICA EN INFORMATICA ANIBAL NOGUERA MENDOZA,OFICIAL,ZAMBRANO,2021,36,213.6,42.2,45.4,43.0,41.3,39.6,29.2
113894000065,INSTITUCIÓN EDUCATIVA TÉCNICA EN INFORMATICA ANIBAL NOGUERA MENDOZA,OFICIAL,ZAMBRANO,2022,60,215.6,42.7,46.4,43.0,41.5,39.7,29.7
113894000065,INSTITUCIÓN EDUCATIVA TÉCNICA EN INFORMATICA ANIBAL NOGUERA MENDOZA,OFICIAL,ZAMBRANO,2023,53,222.1,44.7,47.4,45.0,41.2,42.8,31.2
113894000065,INSTITUCIÓN EDUCATIVA TÉCNICA EN INFORMATICA ANIBAL NOGUERA MENDOZA,OFICIAL,ZAMBRANO,2024,65,228.0,45.9,49.2,46.2,41.8,43.4,33.6
113894000065,INSTITUCIÓN EDUCATIVA TÉCNICA EN INFORMATICA ANIBAL NOGUERA MENDOZA,OFICIAL,ZAMBRANO,2025,81,224.6,46.3,48.0,44.7,40.9,44.1,30.9
213001000059,INSTITUCION EDUCATIVA ISLAS DEL ROSARIO,OFICIAL,CARTAGENA DE INDIAS,2021,14,181.1,33.9,39.1,37.7,32.8,40.6,12.7
213001000059,INSTITUCION EDUCATIVA ISLAS DEL ROSARIO,OFICIAL,CARTAGENA DE INDIAS,2022,12,177.7,32.3,38.3,36.6,34.1,37.8,8.3
213001000059,INSTITUCION EDUCATIVA ISLAS DEL ROSARIO,OFICIAL,CARTAGENA DE INDIAS,2023,11,174.1,32.5,38.8,35.4,31.5,38.5,5.2
213001000059,INSTITUCION EDUCATIVA ISLAS DEL ROSARIO,OFICIAL,CARTAGENA DE INDIAS,2024,13,204.8,40.2,44.5,42.1,36.6,42.3,20.8
213001000059,INSTITUCION EDUCATIVA ISLAS DEL ROSARIO,OFICIAL,CARTAGENA DE INDIAS,2025,11,206.1,41.7,44.2,42.2,35.9,43.5,22.0
213001000075,INSTITUCION EDUCATIVA PUERTO REY,OFICIAL,CARTAGENA DE INDIAS,2021,47,185.0,35.3,41.2,37.1,34.7,36.1,16.3
213001000075,INSTITUCION EDUCATIVA PUERTO REY,OFICIAL,CARTAGENA DE INDIAS,2022,36,193.3,38.2,41.5,38.4,36.4,39.1,17.8
213001000075,INSTITUCION EDUCATIVA PUERTO REY,OFICIAL,CARTAGENA DE INDIAS,2023,41,193.8,37.6,42.3,38.1,37.4,37.7,14.7
213001000075,INSTITUCION EDUCATIVA PUERTO REY,OFICIAL,CARTAGENA DE INDIAS,2024,40,191.0,37.6,41.5,38.2,35.7,37.5,14.4
213001000075,INSTITUCION EDUCATIVA PUERTO REY,OFICIAL,CARTAGENA DE INDIAS,2025,58,193.1,39.4,42.7,38.6,33.9,37.9,14.7
213001000091,INSTITUCION EDUCATIVA DE ISLA FUERTE,OFICIAL,CARTAGENA DE INDIAS,2021,17,200.0,41.6,42.8,41.1,33.7,42.5,21.6
213001000091,INSTITUCION EDUCATIVA DE ISLA FUERTE,OFICIAL,CARTAGENA DE INDIAS,2022,14,200.0,41.8,43.6,38.6,35.1,42.8,20.1
213001000091,INSTITUCION EDUCATIVA DE ISLA FUERTE,OFICIAL,CARTAGENA DE INDIAS,2023,17,210.7,40.9,45.5,42.7,38.9,43.6,24.3
213001000091,INSTITUCION EDUCATIVA DE ISLA FUERTE,OFICIAL,CARTAGENA DE INDIAS,2024,11,214.0,44.1,46.8,41.7,39.9,39.0,25.5
213001000091,INSTITUCION EDUCATIVA DE ISLA FUERTE,OFICIAL,CARTAGENA DE INDIAS,2025,13,218.3,42.5,47.2,45.0,40.5,41.8,26.7
213001000245,INSTITUCION EDUCATIVA TIERRA BAJA,OFICIAL,CARTAGENA DE INDIAS,2021,31,220.2,44.7,51.1,41.2,39.9,42.1,34.5
213001000245,INSTITUCION EDUCATIVA TIERRA BAJA,OFICIAL,CARTAGENA DE INDIAS,2022,20,245.0,49.1,50.4,49.1,48.3,46.0,47.8
213001000245,INSTITUCION EDUCATIVA TIERRA BAJA,OFICIAL,CARTAGENA DE INDIAS,2023,27,242.4,46.9,51.1,48.1,47.7,48.8,43.5
213001000245,INSTITUCION EDUCATIVA TIERRA BAJA,OFICIAL,CARTAGENA DE INDIAS,2024,14,250.3,50.6,52.6,49.8,47.3,50.2,46.1
213001000245,INSTITUCION EDUCATIVA TIERRA BAJA,OFICIAL,CARTAGENA DE INDIAS,2025,21,275.4,53.3,59.3,53.7,53.0,57.9,61.0
213001001250,INSTITUCION EDUCATIVA DE TIERRA BOMBA,OFICIAL,CARTAGENA DE INDIAS,2021,52,181.9,34.4,40.3,37.5,34.0,34.6,13.2
213001001250,INSTITUCION EDUCATIVA DE TIERRA BOMBA,OFICIAL,CARTAGENA DE INDIAS,2022,73,183.6,34.0,39.9,38.6,34.0,37.7,13.2
213001001250,INSTITUCION EDUCATIVA DE TIERRA BOMBA,OFICIAL,CARTAGENA DE INDIAS,2023,53,186.7,36.1,39.5,37.1,35.6,40.5,12.6
213001001250,INSTITUCION EDUCATIVA DE TIERRA BOMBA,OFICIAL,CARTAGENA DE INDIAS,2024,44,185.0,35.5,40.5,37.0,34.0,39.9,11.0
213001001250,INSTITUCION EDUCATIVA DE TIERRA BOMBA,OFICIAL,CARTAGENA DE INDIAS,2025,72,188.0,35.6,41.4,38.4,34.3,39.8,13.6
213001001292,INSTITUCION ETNOEDUCATIVA DE SANTA ANA,OFICIAL,CARTAGENA DE INDIAS,2021,85,180.4,34.0,39.7,36.9,33.0,38.4,12.4
213001001292,INSTITUCION ETNOEDUCATIVA DE SANTA ANA,OFICIAL,CARTAGENA DE INDIAS,2022,48,182.1,34.8,38.1,37.8,34.0,39.6,11.8
213001001292,INSTITUCION ETNOEDUCATIVA DE SANTA ANA,OFICIAL,CARTAGENA DE INDIAS,2023,66,197.2,38.5,43.3,38.9,36.5,41.2,16.9
213001001292,INSTITUCION ETNOEDUCATIVA DE SANTA ANA,OFICIAL,CARTAGENA DE INDIAS,2024,76,201.2,38.9,44.3,40.3,37.1,41.6,19.5
213001001292,INSTITUCION ETNOEDUCATIVA DE SANTA ANA,OFICIAL,CARTAGENA DE INDIAS,2025,81,194.6,37.8,42.1,39.0,36.1,40.8,15.2
213001001306,INSTITUCION EDUCATIVA DE PONTEZUELA,OFICIAL,CARTAGENA DE INDIAS,2021,70,189.1,37.7,40.8,37.5,35.0,39.0,17.5
213001001306,INSTITUCION EDUCATIVA DE PONTEZUELA,OFICIAL,CARTAGENA DE INDIAS,2022,57,198.4,38.9,42.8,39.7,38.1,37.6,22.1
213001001306,INSTITUCION EDUCATIVA DE PONTEZUELA,OFICIAL,CARTAGENA DE INDIAS,2023,33,211.2,42.0,45.4,41.9,40.1,41.3,24.5
213001001306,INSTITUCION EDUCATIVA DE PONTEZUELA,OFICIAL,CARTAGENA DE INDIAS,2024,47,201.1,38.7,43.2,41.1,38.1,39.8,20.6
213001001306,INSTITUCION EDUCATIVA DE PONTEZUELA,OFICIAL,CARTAGENA DE INDIAS,2025,60,210.5,41.6,45.5,42.5,38.5,43.0,23.4
213001001632,INSTITUCION EDUCATIVA DE LETICIA,OFICIAL,CARTAGENA DE INDIAS,2021,17,194.5,38.5,43.2,39.0,34.8,39.2,20.3
213001001632,INSTITUCION EDUCATIVA DE LETICIA,OFICIAL,CARTAGENA DE INDIAS,2022,12,188.6,36.7,40.2,38.5,35.2,38.6,15.0
213001001632,INSTITUCION EDUCATIVA DE LETICIA,OFICIAL,CARTAGENA DE INDIAS,2023,12,196.1,37.2,44.7,39.6,35.3,39.8,16.4
213001001632,INSTITUCION EDUCATIVA DE LETICIA,OFICIAL,CARTAGENA DE INDIAS,2024,12,200.2,42.2,42.3,38.2,36.8,42.1,18.0
213001001632,INSTITUCION EDUCATIVA DE LETICIA,OFICIAL,CARTAGENA DE INDIAS,2025,8,200.4,40.5,43.5,39.9,35.4,44.0,17.9
213001001900,INSTITUCION EDUCATIVA DE ARARCA,OFICIAL,CARTAGENA DE INDIAS,2021,17,188.6,37.4,40.8,38.0,33.7,41.2,16.1
213001001900,INSTITUCION EDUCATIVA DE ARARCA,OFICIAL,CARTAGENA DE INDIAS,2022,12,190.6,37.2,41.6,37.9,35.2,39.6,16.4
213001001900,INSTITUCION EDUCATIVA DE ARARCA,OFICIAL,CARTAGENA DE INDIAS,2023,15,195.5,38.6,42.7,37.5,37.4,40.5,19.2
213001001900,INSTITUCION EDUCATIVA DE ARARCA,OFICIAL,CARTAGENA DE INDIAS,2024,20,183.7,34.5,38.5,36.2,36.8,40.0,11.9
213001001900,INSTITUCION EDUCATIVA DE ARARCA,OFICIAL,CARTAGENA DE INDIAS,2025,22,184.3,35.1,40.4,38.0,33.2,39.1,11.8
213001001942,INSTITUCION EDUCATIVA LUIS FELIPE CABRERA DE BARU,OFICIAL,CARTAGENA DE INDIAS,2021,42,185.2,36.0,40.0,37.5,33.7,39.8,15.5
213001001942,INSTITUCION EDUCATIVA LUIS FELIPE CABRERA DE BARU,OFICIAL,CARTAGENA DE INDIAS,2022,51,197.0,37.6,42.9,39.4,36.8,42.0,20.1
213001001942,INSTITUCION EDUCATIVA LUIS FELIPE CABRERA DE BARU,OFICIAL,CARTAGENA DE INDIAS,2023,43,206.0,37.2,44.4,41.4,41.7,41.6,24.0
213001001942,INSTITUCION EDUCATIVA LUIS FELIPE CABRERA DE BARU,OFICIAL,CARTAGENA DE INDIAS,2024,38,191.6,36.2,42.8,38.7,35.4,39.2,15.1
213001001942,INSTITUCION EDUCATIVA LUIS FELIPE CABRERA DE BARU,OFICIAL,CARTAGENA DE INDIAS,2025,41,209.5,42.4,46.2,41.7,36.9,42.9,23.1
213001002531,INSTITUCION EDUCATIVA MANZANILLO DEL MAR,OFICIAL,CARTAGENA DE INDIAS,2021,17,195.2,38.6,42.2,40.1,35.9,37.1,19.5
213001002531,INSTITUCION EDUCATIVA MANZANILLO DEL MAR,OFICIAL,CARTAGENA DE INDIAS,2022,15,206.9,39.3,44.4,41.6,40.1,41.9,25.4
213001002531,INSTITUCION EDUCATIVA MANZANILLO DEL MAR,OFICIAL,CARTAGENA DE INDIAS,2023,23,221.3,44.8,45.8,44.8,42.4,41.6,30.9
213001002531,INSTITUCION EDUCATIVA MANZANILLO DEL MAR,OFICIAL,CARTAGENA DE INDIAS,2024,12,198.4,36.7,41.6,42.4,37.3,41.9,16.8
213001002531,INSTITUCION EDUCATIVA MANZANILLO DEL MAR,OFICIAL,CARTAGENA DE INDIAS,2025,17,215.5,39.8,45.8,45.8,40.2,45.8,25.9
213001002809,INSTITUCION EDUCATIVA DE BAYUNCA,OFICIAL,CARTAGENA DE INDIAS,2021,236,209.8,42.0,45.5,41.5,39.8,39.3,28.7
213001002809,INSTITUCION EDUCATIVA DE BAYUNCA,OFICIAL,CARTAGENA DE INDIAS,2022,221,212.3,42.2,45.4,43.1,39.8,40.5,28.2
213001002809,INSTITUCION EDUCATIVA DE BAYUNCA,OFICIAL,CARTAGENA DE INDIAS,2023,220,220.0,43.7,47.4,44.1,40.8,44.0,30.0
213001002809,INSTITUCION EDUCATIVA DE BAYUNCA,OFICIAL,CARTAGENA DE INDIAS,2024,251,216.8,42.3,47.0,43.8,40.4,42.9,27.8
213001002809,INSTITUCION EDUCATIVA DE BAYUNCA,OFICIAL,CARTAGENA DE INDIAS,2025,239,219.0,42.2,47.5,44.7,40.5,44.8,28.3
213001002949,INSTITUCION EDUCATIVA SAN JOSE CA?O DEL ORO,OFICIAL,CARTAGENA DE INDIAS,2021,39,210.2,46.2,44.8,41.7,35.4,42.1,29.1
213001002949,INSTITUCION EDUCATIVA SAN JOSE CA?O DEL ORO,OFICIAL,CARTAGENA DE INDIAS,2022,24,211.6,43.2,44.6,42.5,38.5,44.0,28.9
213001002949,INSTITUCION EDUCATIVA SAN JOSE CA?O DEL ORO,OFICIAL,CARTAGENA DE INDIAS,2023,42,214.5,43.0,46.4,42.4,39.5,43.8,26.5
213001002949,INSTITUCION EDUCATIVA SAN JOSE CA?O DEL ORO,OFICIAL,CARTAGENA DE INDIAS,2024,40,207.3,40.6,45.4,41.6,37.6,43.3,21.3
213001002949,INSTITUCION EDUCATIVA SAN JOSE CA?O DEL ORO,OFICIAL,CARTAGENA DE INDIAS,2025,18,215.5,43.9,47.5,42.8,37.9,43.7,25.0
213001007231,INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,OFICIAL,CARTAGENA DE INDIAS,2021,224,205.8,40.7,45.3,41.0,38.4,39.0,26.4
213001007231,INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,OFICIAL,CARTAGENA DE INDIAS,2022,172,215.5,42.4,46.7,43.8,39.5,42.9,30.3
213001007231,INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,OFICIAL,CARTAGENA DE INDIAS,2023,215,218.2,44.6,46.1,42.8,41.1,43.5,28.6
213001007231,INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,OFICIAL,CARTAGENA DE INDIAS,2024,277,224.8,44.2,48.7,44.6,42.2,45.1,32.6
213001007231,INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,OFICIAL,CARTAGENA DE INDIAS,2025,293,212.8,42.4,46.3,42.5,38.2,45.1,25.4
213001007401,INSTITUCION EDUCATIVA SANTA CRUZ DEL ISLOTE,OFICIAL,CARTAGENA DE INDIAS,2021,11,161.6,27.7,36.3,33.4,32.3,31.5,5.6
213001007401,INSTITUCION EDUCATIVA SANTA CRUZ DEL ISLOTE,OFICIAL,CARTAGENA DE INDIAS,2022,11,175.1,32.5,38.0,37.8,31.7,35.0,8.0
213001007401,INSTITUCION EDUCATIVA SANTA CRUZ DEL ISLOTE,OFICIAL,CARTAGENA DE INDIAS,2023,5,196.4,39.4,40.4,40.6,36.6,39.6,15.2
213001007401,INSTITUCION EDUCATIVA SANTA CRUZ DEL ISLOTE,OFICIAL,CARTAGENA DE INDIAS,2024,13,190.9,33.2,41.5,40.5,36.5,41.5,16.5
213001007401,INSTITUCION EDUCATIVA SANTA CRUZ DEL ISLOTE,OFICIAL,CARTAGENA DE INDIAS,2025,11,180.8,34.2,39.3,37.5,32.5,39.8,7.5
213001007533,INSTITUCION EDUCATIVA NUEVA ESPERANZA ARROYO GRANDE,OFICIAL,CARTAGENA DE INDIAS,2021,50,198.9,38.3,43.2,39.4,39.1,37.3,22.6
213001007533,INSTITUCION EDUCATIVA NUEVA ESPERANZA ARROYO GRANDE,OFICIAL,CARTAGENA DE INDIAS,2022,50,202.0,38.7,43.8,40.4,39.3,38.8,24.8
213001007533,INSTITUCION EDUCATIVA NUEVA ESPERANZA ARROYO GRANDE,OFICIAL,CARTAGENA DE INDIAS,2023,48,210.5,40.9,44.9,41.5,40.6,44.0,24.5
213001007533,INSTITUCION EDUCATIVA NUEVA ESPERANZA ARROYO GRANDE,OFICIAL,CARTAGENA DE INDIAS,2024,39,207.8,39.7,44.8,41.3,41.0,40.1,23.4
213001007533,INSTITUCION EDUCATIVA NUEVA ESPERANZA ARROYO GRANDE,OFICIAL,CARTAGENA DE INDIAS,2025,46,199.8,38.8,42.7,40.6,37.5,41.2,19.1
213001007797,INSTITUCION EDUCATIVA SAN JUAN DE DAMASCO,OFICIAL,CARTAGENA DE INDIAS,2021,74,208.1,41.1,45.1,40.9,39.4,41.8,27.6
213001007797,INSTITUCION EDUCATIVA SAN JUAN DE DAMASCO,OFICIAL,CARTAGENA DE INDIAS,2022,51,229.4,45.3,50.5,45.1,42.6,45.6,38.7
213001007797,INSTITUCION EDUCATIVA SAN JUAN DE DAMASCO,OFICIAL,CARTAGENA DE INDIAS,2023,80,233.8,46.3,50.9,45.2,44.2,47.8,37.5
213001007797,INSTITUCION EDUCATIVA SAN JUAN DE DAMASCO,OFICIAL,CARTAGENA DE INDIAS,2024,64,233.5,46.6,49.7,46.0,44.4,47.0,36.5
213001007797,INSTITUCION EDUCATIVA SAN JUAN DE DAMASCO,OFICIAL,CARTAGENA DE INDIAS,2025,66,235.9,49.2,49.7,45.9,43.0,49.7,37.6
213001009048,INSTITUCION EDUCATIVA TECNICA DE PASACABALLOS,OFICIAL,CARTAGENA DE INDIAS,2021,95,211.3,42.6,45.6,42.0,38.4,43.6,29.5
213001009048,INSTITUCION EDUCATIVA TECNICA DE PASACABALLOS,OFICIAL,CARTAGENA DE INDIAS,2022,90,211.4,41.9,46.1,41.5,38.9,44.3,27.9
213001009048,INSTITUCION EDUCATIVA TECNICA DE PASACABALLOS,OFICIAL,CARTAGENA DE INDIAS,2023,123,237.9,47.3,49.6,48.5,44.9,47.2,40.4
213001009048,INSTITUCION EDUCATIVA TECNICA DE PASACABALLOS,OFICIAL,CARTAGENA DE INDIAS,2024,102,229.6,44.4,49.6,45.8,43.0,48.2,34.4
213001009048,INSTITUCION EDUCATIVA TECNICA DE PASACABALLOS,OFICIAL,CARTAGENA DE INDIAS,2025,77,229.9,45.6,49.6,44.6,42.8,49.9,33.5
213001009056,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL BUEN AIRE,OFICIAL,CARTAGENA DE INDIAS,2021,54,202.7,41.6,43.0,41.2,36.7,39.4,24.3
213001009056,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL BUEN AIRE,OFICIAL,CARTAGENA DE INDIAS,2022,53,205.3,41.0,44.6,41.7,37.6,39.4,24.2
213001009056,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL BUEN AIRE,OFICIAL,CARTAGENA DE INDIAS,2023,57,224.4,45.0,46.8,44.6,43.7,43.1,32.3
213001009056,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL BUEN AIRE,OFICIAL,CARTAGENA DE INDIAS,2024,51,223.6,45.1,47.3,45.4,41.7,43.0,31.2
213001009056,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL BUEN AIRE,OFICIAL,CARTAGENA DE INDIAS,2025,59,211.4,41.5,45.7,42.4,38.3,45.7,23.9
213001027020,INSTITUCION EDUCATIVA DOMINGO BENKOS BIOHO,OFICIAL,CARTAGENA DE INDIAS,2021,98,188.0,37.4,39.9,38.4,34.2,38.9,16.3
213001027020,INSTITUCION EDUCATIVA DOMINGO BENKOS BIOHO,OFICIAL,CARTAGENA DE INDIAS,2022,56,192.2,37.0,41.1,40.0,35.5,38.9,17.5
213001027020,INSTITUCION EDUCATIVA DOMINGO BENKOS BIOHO,OFICIAL,CARTAGENA DE INDIAS,2023,74,192.0,36.9,40.6,39.6,36.0,40.1,15.0
213001027020,INSTITUCION EDUCATIVA DOMINGO BENKOS BIOHO,OFICIAL,CARTAGENA DE INDIAS,2024,92,195.6,37.1,42.1,39.8,37.0,40.3,17.1
213001027020,INSTITUCION EDUCATIVA DOMINGO BENKOS BIOHO,OFICIAL,CARTAGENA DE INDIAS,2025,73,200.2,37.8,44.1,41.1,36.3,42.5,18.5
213006000057,INSTITUCIÓN EDUCATIVA DE RIO NUEVO,OFICIAL,ACHÍ,2021,8,202.1,40.4,44.9,39.8,37.9,37.0,22.1
213006000057,INSTITUCIÓN EDUCATIVA DE RIO NUEVO,OFICIAL,ACHÍ,2022,13,201.5,39.7,44.4,40.8,36.6,39.5,21.8
213006000057,INSTITUCIÓN EDUCATIVA DE RIO NUEVO,OFICIAL,ACHÍ,2023,24,240.8,46.8,51.7,47.2,47.5,46.2,42.2
213006000057,INSTITUCIÓN EDUCATIVA DE RIO NUEVO,OFICIAL,ACHÍ,2024,21,218.4,44.2,45.7,43.5,42.2,40.6,27.7
213006000057,INSTITUCIÓN EDUCATIVA DE RIO NUEVO,OFICIAL,ACHÍ,2025,26,205.9,41.5,43.3,41.5,39.4,38.1,20.5
213006000065,INSTITUCIÓN EDUCATIVA DE BUENAVISTA,OFICIAL,ACHÍ,2021,19,197.5,38.4,44.4,38.7,36.8,38.3,20.3
213006000065,INSTITUCIÓN EDUCATIVA DE BUENAVISTA,OFICIAL,ACHÍ,2022,21,187.0,37.5,39.3,37.9,35.3,36.2,13.3
213006000065,INSTITUCIÓN EDUCATIVA DE BUENAVISTA,OFICIAL,ACHÍ,2023,13,194.1,38.9,40.9,40.2,34.8,40.2,14.2
213006000065,INSTITUCIÓN EDUCATIVA DE BUENAVISTA,OFICIAL,ACHÍ,2024,17,187.3,35.5,40.9,38.4,35.1,37.2,12.0
213006000065,INSTITUCIÓN EDUCATIVA DE BUENAVISTA,OFICIAL,ACHÍ,2025,14,192.1,35.6,43.6,40.1,33.2,41.9,14.9
213006000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL NUEVA GENERACIÓN DE ASTILLEROS,OFICIAL,SAN JACINTO DEL CAUCA,2021,13,214.2,42.9,47.9,43.2,38.5,39.1,32.4
213006000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL NUEVA GENERACIÓN DE ASTILLEROS,OFICIAL,SAN JACINTO DEL CAUCA,2022,21,209.4,42.6,46.5,39.6,38.8,41.8,26.2
213006000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL NUEVA GENERACIÓN DE ASTILLEROS,OFICIAL,SAN JACINTO DEL CAUCA,2023,28,205.9,40.0,44.3,40.3,40.2,41.0,21.0
213006000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL NUEVA GENERACIÓN DE ASTILLEROS,OFICIAL,SAN JACINTO DEL CAUCA,2024,13,217.9,41.3,47.1,45.9,40.4,42.3,27.2
213006000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL NUEVA GENERACIÓN DE ASTILLEROS,OFICIAL,SAN JACINTO DEL CAUCA,2025,22,217.2,39.9,48.1,44.0,42.4,41.4,26.4
213006000154,INSTITUCIÓN EDUCATIVA DE GUACAMAYO,OFICIAL,ACHÍ,2021,18,188.9,37.0,41.5,37.7,34.6,38.8,15.4
213006000154,INSTITUCIÓN EDUCATIVA DE GUACAMAYO,OFICIAL,ACHÍ,2022,14,196.8,36.6,42.6,38.9,39.3,39.4,19.1
213006000154,INSTITUCIÓN EDUCATIVA DE GUACAMAYO,OFICIAL,ACHÍ,2023,13,202.5,43.2,42.9,39.5,36.2,40.8,19.6
213006000154,INSTITUCIÓN EDUCATIVA DE GUACAMAYO,OFICIAL,ACHÍ,2024,10,196.7,36.6,41.4,40.7,39.1,37.5,18.4
