cole_cod_dane_establecimiento,cole_nombre_establecimiento,anio,c_naturales,ingles,lectura_critica,matematicas,sociales
213001000075,INSTITUCION EDUCATIVA PUERTO REY,2025,60.3,98.3,13.8,46.6,86.2
213001000091,INSTITUCION EDUCATIVA DE ISLA FUERTE,2021,47.1,100.0,23.5,17.6,88.2
213001000091,INSTITUCION EDUCATIVA DE ISLA FUERTE,2022,64.3,100.0,0.0,21.4,85.7
213001000091,INSTITUCION EDUCATIVA DE ISLA FUERTE,2023,47.1,94.1,11.8,35.3,70.6
213001000091,INSTITUCION EDUCATIVA DE ISLA FUERTE,2024,45.5,90.9,0.0,9.1,72.7
213001000091,INSTITUCION EDUCATIVA DE ISLA FUERTE,2025,23.1,100.0,0.0,7.7,46.2
213001000245,INSTITUCION EDUCATIVA TIERRA BAJA,2021,51.6,93.5,0.0,12.9,58.1
213001000245,INSTITUCION EDUCATIVA TIERRA BAJA,2022,10.0,85.0,0.0,5.0,30.0
213001000245,INSTITUCION EDUCATIVA TIERRA BAJA,2023,18.5,85.2,0.0,11.1,33.3
213001000245,INSTITUCION EDUCATIVA TIERRA BAJA,2024,7.1,92.9,0.0,0.0,28.6
213001000245,INSTITUCION EDUCATIVA TIERRA BAJA,2025,4.8,47.6,0.0,0.0,4.8
213001001250,INSTITUCION EDUCATIVA DE TIERRA BOMBA,2021,75.0,100.0,26.9,55.8,82.7
213001001250,INSTITUCION EDUCATIVA DE TIERRA BOMBA,2022,68.5,100.0,37.0,57.5,80.8
213001001250,INSTITUCION EDUCATIVA DE TIERRA BOMBA,2023,71.7,96.2,34.0,52.8,79.2
213001001250,INSTITUCION EDUCATIVA DE TIERRA BOMBA,2024,81.8,100.0,34.1,63.6,88.6
213001001250,INSTITUCION EDUCATIVA DE TIERRA BOMBA,2025,73.6,95.8,22.2,55.6,83.3
213001001292,INSTITUCION ETNOEDUCATIVA DE SANTA ANA,2021,77.6,100.0,29.4,58.8,82.4
213001001292,INSTITUCION ETNOEDUCATIVA DE SANTA ANA,2022,68.8,100.0,33.3,58.3,85.4
213001001292,INSTITUCION ETNOEDUCATIVA DE SANTA ANA,2023,66.7,98.5,16.7,45.5,74.2
213001001292,INSTITUCION ETNOEDUCATIVA DE SANTA ANA,2024,57.9,96.1,15.8,40.8,73.7
213001001292,INSTITUCION ETNOEDUCATIVA DE SANTA ANA,2025,70.4,96.3,25.9,43.2,77.8
213001001306,INSTITUCION EDUCATIVA DE PONTEZUELA,2021,74.3,100.0,22.9,50.0,77.1
213001001306,INSTITUCION EDUCATIVA DE PONTEZUELA,2022,59.6,98.2,21.1,38.6,70.2
213001001306,INSTITUCION EDUCATIVA DE PONTEZUELA,2023,48.5,97.0,12.1,24.2,60.6
213001001306,INSTITUCION EDUCATIVA DE PONTEZUELA,2024,57.4,93.6,31.9,42.6,72.3
213001001306,INSTITUCION EDUCATIVA DE PONTEZUELA,2025,41.7,96.7,16.7,28.3,70.0
213001001632,INSTITUCION EDUCATIVA DE LETICIA,2021,70.6,100.0,23.5,52.9,70.6
213001001632,INSTITUCION EDUCATIVA DE LETICIA,2022,66.7,100.0,16.7,41.7,75.0
213001001632,INSTITUCION EDUCATIVA DE LETICIA,2023,66.7,100.0,8.3,50.0,75.0
213001001632,INSTITUCION EDUCATIVA DE LETICIA,2024,75.0,100.0,33.3,25.0,75.0
213001001632,INSTITUCION EDUCATIVA DE LETICIA,2025,75.0,100.0,25.0,25.0,87.5
213001001900,INSTITUCION EDUCATIVA DE ARARCA,2021,76.5,94.1,23.5,47.1,88.2
213001001900,INSTITUCION EDUCATIVA DE ARARCA,2022,66.7,100.0,25.0,41.7,83.3
213001001900,INSTITUCION EDUCATIVA DE ARARCA,2023,73.3,86.7,20.0,33.3,73.3
213001001900,INSTITUCION EDUCATIVA DE ARARCA,2024,90.0,100.0,50.0,50.0,75.0
213001001900,INSTITUCION EDUCATIVA DE ARARCA,2025,72.7,100.0,22.7,54.5,81.8
213001001942,INSTITUCION EDUCATIVA LUIS FELIPE CABRERA DE BARU,2021,73.8,100.0,26.2,54.8,76.2
213001001942,INSTITUCION EDUCATIVA LUIS FELIPE CABRERA DE BARU,2022,68.6,98.0,25.5,47.1,74.5
213001001942,INSTITUCION EDUCATIVA LUIS FELIPE CABRERA DE BARU,2023,53.5,95.3,20.9,48.8,55.8
213001001942,INSTITUCION EDUCATIVA LUIS FELIPE CABRERA DE BARU,2024,73.7,92.1,26.3,52.6,84.2
213001001942,INSTITUCION EDUCATIVA LUIS FELIPE CABRERA DE BARU,2025,51.2,85.4,12.2,19.5,73.2
213001002531,INSTITUCION EDUCATIVA MANZANILLO DEL MAR,2021,58.8,100.0,11.8,47.1,76.5
213001002531,INSTITUCION EDUCATIVA MANZANILLO DEL MAR,2022,60.0,100.0,20.0,46.7,53.3
213001002531,INSTITUCION EDUCATIVA MANZANILLO DEL MAR,2023,34.8,95.7,8.7,17.4,39.1
213001002531,INSTITUCION EDUCATIVA MANZANILLO DEL MAR,2024,50.0,100.0,33.3,41.7,83.3
213001002531,INSTITUCION EDUCATIVA MANZANILLO DEL MAR,2025,29.4,94.1,0.0,35.3,58.8
213001002809,INSTITUCION EDUCATIVA DE BAYUNCA,2021,50.4,96.6,12.3,28.8,55.1
213001002809,INSTITUCION EDUCATIVA DE BAYUNCA,2022,45.7,96.8,15.4,30.3,62.0
213001002809,INSTITUCION EDUCATIVA DE BAYUNCA,2023,42.3,92.7,7.3,25.9,57.7
213001002809,INSTITUCION EDUCATIVA DE BAYUNCA,2024,41.4,94.0,12.0,31.9,59.8
213001002809,INSTITUCION EDUCATIVA DE BAYUNCA,2025,39.7,89.5,10.9,33.9,60.3
213001002949,INSTITUCION EDUCATIVA SAN JOSE CA?O DEL ORO,2021,46.2,97.4,17.9,23.1,71.8
213001002949,INSTITUCION EDUCATIVA SAN JOSE CA?O DEL ORO,2022,54.2,100.0,16.7,29.2,58.3
213001002949,INSTITUCION EDUCATIVA SAN JOSE CA?O DEL ORO,2023,38.1,90.5,7.1,21.4,66.7
213001002949,INSTITUCION EDUCATIVA SAN JOSE CA?O DEL ORO,2024,55.0,100.0,7.5,37.5,75.0
213001002949,INSTITUCION EDUCATIVA SAN JOSE CA?O DEL ORO,2025,44.4,100.0,5.6,22.2,66.7
213001007231,INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,2021,53.1,96.9,12.9,31.2,64.3
213001007231,INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,2022,43.6,90.1,15.1,33.1,59.9
213001007231,INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,2023,45.6,97.2,9.3,20.0,57.2
213001007231,INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,2024,39.7,90.3,12.3,26.7,48.0
213001007231,INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,2025,47.1,85.3,14.3,31.4,67.6
213001007401,INSTITUCION EDUCATIVA SANTA CRUZ DEL ISLOTE,2021,81.8,100.0,54.5,100.0,72.7
213001007401,INSTITUCION EDUCATIVA SANTA CRUZ DEL ISLOTE,2022,81.8,100.0,36.4,72.7,100.0
213001007401,INSTITUCION EDUCATIVA SANTA CRUZ DEL ISLOTE,2023,60.0,100.0,20.0,20.0,80.0
213001007401,INSTITUCION EDUCATIVA SANTA CRUZ DEL ISLOTE,2024,46.2,92.3,23.1,61.5,76.9
213001007401,INSTITUCION EDUCATIVA SANTA CRUZ DEL ISLOTE,2025,81.8,100.0,9.1,54.5,90.9
213001007533,INSTITUCION EDUCATIVA NUEVA ESPERANZA ARROYO GRANDE,2021,60.0,96.0,22.0,42.0,60.0
213001007533,INSTITUCION EDUCATIVA NUEVA ESPERANZA ARROYO GRANDE,2022,56.0,92.0,18.0,40.0,64.0
213001007533,INSTITUCION EDUCATIVA NUEVA ESPERANZA ARROYO GRANDE,2023,56.2,91.7,8.3,27.1,54.2
213001007533,INSTITUCION EDUCATIVA NUEVA ESPERANZA ARROYO GRANDE,2024,51.3,100.0,23.1,38.5,53.8
213001007533,INSTITUCION EDUCATIVA NUEVA ESPERANZA ARROYO GRANDE,2025,56.5,95.7,21.7,45.7,67.4
213001007797,INSTITUCION EDUCATIVA SAN JUAN DE DAMASCO,2021,44.6,93.2,10.8,25.7,58.1
213001007797,INSTITUCION EDUCATIVA SAN JUAN DE DAMASCO,2022,25.5,92.2,5.9,11.8,45.1
213001007797,INSTITUCION EDUCATIVA SAN JUAN DE DAMASCO,2023,36.2,86.2,2.5,11.2,40.0
213001007797,INSTITUCION EDUCATIVA SAN JUAN DE DAMASCO,2024,32.8,84.4,6.2,14.1,42.2
213001007797,INSTITUCION EDUCATIVA SAN JUAN DE DAMASCO,2025,33.3,80.3,7.6,12.1,43.9
213001009048,INSTITUCION EDUCATIVA TECNICA DE PASACABALLOS,2021,47.4,92.6,14.7,20.0,60.0
213001009048,INSTITUCION EDUCATIVA TECNICA DE PASACABALLOS,2022,52.2,95.6,14.4,28.9,61.1
213001009048,INSTITUCION EDUCATIVA TECNICA DE PASACABALLOS,2023,23.6,88.6,6.5,21.1,47.2
213001009048,INSTITUCION EDUCATIVA TECNICA DE PASACABALLOS,2024,34.3,85.3,6.9,24.5,50.0
213001009048,INSTITUCION EDUCATIVA TECNICA DE PASACABALLOS,2025,36.4,80.5,5.2,15.6,49.4
213001009056,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL BUEN AIRE,2021,53.7,98.1,16.7,29.6,68.5
213001009056,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL BUEN AIRE,2022,47.2,98.1,13.2,34.0,75.5
213001009056,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL BUEN AIRE,2023,42.1,96.5,12.3,21.1,43.9
213001009056,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL BUEN AIRE,2024,35.3,98.0,11.8,13.7,41.2
213001009056,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL BUEN AIRE,2025,49.2,89.8,15.3,33.9,67.8
213001027020,INSTITUCION EDUCATIVA DOMINGO BENKOS BIOHO,2021,72.4,100.0,27.6,45.9,80.6
213001027020,INSTITUCION EDUCATIVA DOMINGO BENKOS BIOHO,2022,57.1,100.0,35.7,44.6,73.2
213001027020,INSTITUCION EDUCATIVA DOMINGO BENKOS BIOHO,2023,66.2,100.0,17.6,51.4,77.0
213001027020,INSTITUCION EDUCATIVA DOMINGO BENKOS BIOHO,2024,58.7,96.7,27.2,48.9,71.7
213001027020,INSTITUCION EDUCATIVA DOMINGO BENKOS BIOHO,2025,53.4,95.9,19.2,47.9,80.8
213006000057,INSTITUCIÓN EDUCATIVA DE RIO NUEVO,2021,50.0,100.0,0.0,37.5,87.5
213006000057,INSTITUCIÓN EDUCATIVA DE RIO NUEVO,2022,61.5,100.0,7.7,38.5,61.5
213006000057,INSTITUCIÓN EDUCATIVA DE RIO NUEVO,2023,16.7,95.8,0.0,12.5,25.0
213006000057,INSTITUCIÓN EDUCATIVA DE RIO NUEVO,2024,38.1,95.2,14.3,9.5,47.6
213006000057,INSTITUCIÓN EDUCATIVA DE RIO NUEVO,2025,50.0,100.0,15.4,19.2,57.7
213006000065,INSTITUCIÓN EDUCATIVA DE BUENAVISTA,2021,68.4,100.0,15.8,31.6,78.9
213006000065,INSTITUCIÓN EDUCATIVA DE BUENAVISTA,2022,71.4,100.0,28.6,42.9,85.7
213006000065,INSTITUCIÓN EDUCATIVA DE BUENAVISTA,2023,53.8,100.0,23.1,38.5,76.9
213006000065,INSTITUCIÓN EDUCATIVA DE BUENAVISTA,2024,76.5,100.0,17.6,41.2,76.5
213006000065,INSTITUCIÓN EDUCATIVA DE BUENAVISTA,2025,64.3,100.0,21.4,64.3,85.7
213006000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL NUEVA GENERACIÓN DE ASTILLEROS,2021,38.5,100.0,7.7,23.1,53.8
213006000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL NUEVA GENERACIÓN DE ASTILLEROS,2022,66.7,100.0,4.8,23.8,66.7
213006000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL NUEVA GENERACIÓN DE ASTILLEROS,2023,64.3,96.4,10.7,35.7,46.4
213006000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL NUEVA GENERACIÓN DE ASTILLEROS,2024,23.1,100.0,0.0,30.8,53.8
213006000103,INSTITUCIÓN EDUCATIVA TÉCNICA AGROINDUSTRIAL NUEVA GENERACIÓN DE ASTILLEROS,2025,45.5,95.5,4.5,45.5,50.0
213006000154,INSTITUCIÓN EDUCATIVA DE GUACAMAYO,2021,72.2,94.4,33.3,33.3,83.3
213006000154,INSTITUCIÓN EDUCATIVA DE GUACAMAYO,2022,64.3,100.0,21.4,50.0,64.3
213006000154,INSTITUCIÓN EDUCATIVA DE GUACAMAYO,2023,61.5,84.6,23.1,23.1,69.2
213006000154,INSTITUCIÓN EDUCATIVA DE GUACAMAYO,2024,60.0,100.0,30.0,70.0,80.0
213006000154,INSTITUCIÓN EDUCATIVA DE GUACAMAYO,2025,66.7,100.0,20.0,46.7,80.0
213006000171,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y MINERA DE MONTECRISTO,2021,32.6,97.8,8.7,13.0,52.2
213006000171,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y MINERA DE MONTECRISTO,2022,51.1,100.0,10.6,23.4,61.7
213006000171,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y MINERA DE MONTECRISTO,2023,50.0,95.3,6.2,17.2,60.9
213006000171,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y MINERA DE MONTECRISTO,2024,45.9,98.6,18.9,36.5,45.9
213006000171,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y MINERA DE MONTECRISTO,2025,31.7,95.2,4.8,7.9,44.4
213006000251,INSTITUCIÓN EDUCATIVA DE GALLEGO,2021,88.9,100.0,33.3,66.7,88.9
213006000251,INSTITUCIÓN EDUCATIVA DE GALLEGO,2022,22.2,100.0,11.1,22.2,55.6
213006000251,INSTITUCIÓN EDUCATIVA DE GALLEGO,2023,55.6,100.0,11.1,11.1,44.4
213006000251,INSTITUCIÓN EDUCATIVA DE GALLEGO,2025,66.7,100.0,16.7,41.7,41.7
213006000278,INSTITUCIÓN EDUCATIVA DE REGENCIA,2022,88.9,100.0,11.1,11.1,66.7
213006000278,INSTITUCIÓN EDUCATIVA DE REGENCIA,2023,62.5,100.0,25.0,37.5,62.5
213006000278,INSTITUCIÓN EDUCATIVA DE REGENCIA,2024,64.7,100.0,11.8,41.2,88.2
213006000278,INSTITUCIÓN EDUCATIVA DE REGENCIA,2025,47.4,100.0,10.5,15.8,68.4
213006001088,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA LOS NISPEROS,2021,52.0,100.0,16.0,28.0,68.0
213006001088,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA LOS NISPEROS,2022,53.8,96.2,15.4,26.9,65.4
213006001088,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA LOS NISPEROS,2023,36.4,90.9,13.6,22.7,40.9
213006001088,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA LOS NISPEROS,2024,60.7,96.4,14.3,28.6,64.3
213006001088,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA LOS NISPEROS,2025,47.4,84.2,5.3,21.1,68.4
213006001185,INSTITUCIÓN EDUCATIVA SANTA LUCIA,2021,66.7,100.0,16.7,50.0,66.7
213006001185,INSTITUCIÓN EDUCATIVA SANTA LUCIA,2022,66.7,100.0,25.0,58.3,66.7
213006001185,INSTITUCIÓN EDUCATIVA SANTA LUCIA,2023,73.3,100.0,13.3,33.3,86.7
213006001185,INSTITUCIÓN EDUCATIVA SANTA LUCIA,2024,57.1,100.0,28.6,42.9,57.1
213006001185,INSTITUCIÓN EDUCATIVA SANTA LUCIA,2025,64.7,100.0,11.8,58.8,88.2
213006001452,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE PLAYA ALTA,2021,56.7,96.7,16.7,36.7,73.3
213006001452,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE PLAYA ALTA,2022,79.2,95.8,16.7,41.7,83.3
213006001452,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE PLAYA ALTA,2023,41.2,94.1,11.8,29.4,58.8
213006001452,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE PLAYA ALTA,2024,46.2,92.3,0.0,23.1,61.5
213006001452,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE PLAYA ALTA,2025,37.5,91.7,8.3,16.7,62.5
213006001649,INSTITUCION EDUCATIVA PLACIDO RETAMOZA,2021,47.8,97.8,4.3,32.6,54.3
213006001649,INSTITUCION EDUCATIVA PLACIDO RETAMOZA,2022,54.7,98.1,22.6,35.8,69.8
213006001649,INSTITUCION EDUCATIVA PLACIDO RETAMOZA,2023,51.2,100.0,9.8,29.3,53.7
213006001649,INSTITUCION EDUCATIVA PLACIDO RETAMOZA,2024,58.5,100.0,15.1,32.1,62.3
213006001649,INSTITUCION EDUCATIVA PLACIDO RETAMOZA,2025,52.9,96.1,2.0,11.8,64.7
213006001746,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE GALINDO,2021,78.3,100.0,21.7,39.1,82.6
213006001746,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE GALINDO,2022,41.7,100.0,33.3,25.0,66.7
213006001746,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE GALINDO,2023,71.4,100.0,19.0,38.1,81.0
213006001746,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE GALINDO,2024,50.0,100.0,6.2,31.2,62.5
213006001746,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE GALINDO,2025,33.3,100.0,0.0,16.7,66.7
213006001797,INSTITUCIÓN EDUCATIVA SAN MIGUEL DE TRES CRUCES,2021,53.8,100.0,15.4,46.2,65.4
213006001797,INSTITUCIÓN EDUCATIVA SAN MIGUEL DE TRES CRUCES,2022,68.8,96.9,31.2,53.1,62.5
213006001797,INSTITUCIÓN EDUCATIVA SAN MIGUEL DE TRES CRUCES,2023,72.7,90.9,18.2,45.5,77.3
213006001797,INSTITUCIÓN EDUCATIVA SAN MIGUEL DE TRES CRUCES,2024,44.8,96.6,13.8,41.4,62.1
213006001797,INSTITUCIÓN EDUCATIVA SAN MIGUEL DE TRES CRUCES,2025,47.1,100.0,17.6,23.5,52.9
213006001975,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROPECUARIA DE  PUERTO VENECIA,2021,37.8,95.6,13.3,35.6,60.0
213006001975,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROPECUARIA DE  PUERTO VENECIA,2022,39.0,93.2,22.0,20.3,61.0
213006001975,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROPECUARIA DE  PUERTO VENECIA,2023,40.5,95.2,4.8,19.0,47.6
213006001975,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROPECUARIA DE  PUERTO VENECIA,2024,32.8,98.4,7.8,28.1,60.9
213006001975,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROPECUARIA DE  PUERTO VENECIA,2025,8.6,91.4,3.4,12.1,56.9
213006002475,INSTITUCION EDUCATIVA DE TENCHE,2021,30.8,100.0,7.7,0.0,61.5
213006002475,INSTITUCION EDUCATIVA DE TENCHE,2022,18.2,95.5,0.0,9.1,31.8
213006002475,INSTITUCION EDUCATIVA DE TENCHE,2023,7.7,100.0,7.7,7.7,23.1
213006002475,INSTITUCION EDUCATIVA DE TENCHE,2024,4.8,100.0,9.5,14.3,47.6
213006002475,INSTITUCION EDUCATIVA DE TENCHE,2025,30.4,100.0,4.3,21.7,47.8
213052000070,INSTITUCIÓN EDUCATIVA DE GAMBOTE,2021,55.6,100.0,16.7,22.2,72.2
213052000070,INSTITUCIÓN EDUCATIVA DE GAMBOTE,2022,44.4,100.0,11.1,33.3,83.3
213052000070,INSTITUCIÓN EDUCATIVA DE GAMBOTE,2023,41.7,100.0,16.7,25.0,58.3
213052000070,INSTITUCIÓN EDUCATIVA DE GAMBOTE,2024,30.8,100.0,15.4,23.1,76.9
213052000070,INSTITUCIÓN EDUCATIVA DE GAMBOTE,2025,38.5,92.3,3.8,26.9,69.2
213052000355,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA  DE SINCERIN,2021,33.3,100.0,0.0,9.5,57.1
213052000355,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA  DE SINCERIN,2022,16.2,94.6,2.7,8.1,45.9
213052000355,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA  DE SINCERIN,2023,18.5,92.6,3.7,7.4,51.9
213052000355,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA  DE SINCERIN,2024,13.3,96.7,3.3,3.3,60.0
213052000355,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA  DE SINCERIN,2025,32.3,93.5,0.0,6.5,48.4
213052000461,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA DE ROCHA,2021,74.5,100.0,21.6,51.0,88.2
213052000461,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA DE ROCHA,2022,57.1,100.0,26.5,42.9,69.4
213052000461,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA DE ROCHA,2023,59.0,100.0,23.1,38.5,84.6
213052000461,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA DE ROCHA,2024,56.2,100.0,18.8,56.2,90.6
213052000461,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA DE ROCHA,2025,56.8,100.0,13.5,40.5,75.7
213074000081,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA JORGE ELIECER GAITAN,2021,66.7,100.0,33.3,44.4,100.0
213074000081,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA JORGE ELIECER GAITAN,2022,47.1,100.0,5.9,23.5,64.7
213074000081,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA JORGE ELIECER GAITAN,2023,33.3,100.0,0.0,0.0,55.6
213074000081,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA JORGE ELIECER GAITAN,2024,25.0,100.0,0.0,12.5,62.5
213074000081,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA JORGE ELIECER GAITAN,2025,50.0,90.0,0.0,30.0,70.0
213074000171,INSTITUCIÓN EDUCATIVA  SAGRADO CORAZÓN DE JESÚS,2021,39.1,100.0,8.7,26.1,91.3
213074000171,INSTITUCIÓN EDUCATIVA  SAGRADO CORAZÓN DE JESÚS,2022,42.3,100.0,7.7,0.0,46.2
213074000171,INSTITUCIÓN EDUCATIVA  SAGRADO CORAZÓN DE JESÚS,2023,40.9,100.0,13.6,36.4,59.1
213074000171,INSTITUCIÓN EDUCATIVA  SAGRADO CORAZÓN DE JESÚS,2024,38.2,100.0,20.6,26.5,70.6
213074000171,INSTITUCIÓN EDUCATIVA  SAGRADO CORAZÓN DE JESÚS,2025,54.2,91.7,20.8,25.0,79.2
213074000189,INSTITUCIÓN EDUCATIVA DE SAN ISIDRO,2022,66.7,100.0,16.7,27.8,66.7
213074000189,INSTITUCIÓN EDUCATIVA DE SAN ISIDRO,2023,100.0,93.3,6.7,46.7,80.0
213074000189,INSTITUCIÓN EDUCATIVA DE SAN ISIDRO,2024,71.4,100.0,28.6,50.0,64.3
213074000189,INSTITUCIÓN EDUCATIVA DE SAN ISIDRO,2025,36.8,100.0,5.3,42.1,78.9
213074000847,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA Y PESQUERA SEGUNDO AMARIS MATUTE,2021,70.4,100.0,25.9,51.9,74.1
213074000847,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA Y PESQUERA SEGUNDO AMARIS MATUTE,2022,59.0,100.0,17.9,38.5,69.2
213074000847,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA Y PESQUERA SEGUNDO AMARIS MATUTE,2023,81.1,100.0,29.7,43.2,86.5
213074000847,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA Y PESQUERA SEGUNDO AMARIS MATUTE,2024,33.3,100.0,10.0,23.3,50.0
213074000847,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA Y PESQUERA SEGUNDO AMARIS MATUTE,2025,70.3,97.3,2.7,40.5,78.4
213074000961,INSTITUCIÓN EDUCATIVA ALEJANDRO DURAN DIAZ,2021,55.3,100.0,10.6,25.5,78.7
213074000961,INSTITUCIÓN EDUCATIVA ALEJANDRO DURAN DIAZ,2022,35.1,94.6,13.5,13.5,51.4
213074000961,INSTITUCIÓN EDUCATIVA ALEJANDRO DURAN DIAZ,2023,47.9,97.9,14.6,33.3,62.5
213074000961,INSTITUCIÓN EDUCATIVA ALEJANDRO DURAN DIAZ,2024,48.2,94.6,8.9,28.6,57.1
213074000961,INSTITUCIÓN EDUCATIVA ALEJANDRO DURAN DIAZ,2025,39.6,96.2,11.3,34.0,73.6
213074001029,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y ACUÍCOLA LUIS GUILLERMO VIDES ESCOBAR,2021,61.3,100.0,9.7,35.5,64.5
213074001029,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y ACUÍCOLA LUIS GUILLERMO VIDES ESCOBAR,2022,61.9,100.0,14.3,28.6,71.4
213074001029,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y ACUÍCOLA LUIS GUILLERMO VIDES ESCOBAR,2023,72.7,100.0,22.7,50.0,63.6
213074001029,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y ACUÍCOLA LUIS GUILLERMO VIDES ESCOBAR,2024,50.0,95.0,25.0,35.0,70.0
213074001029,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y ACUÍCOLA LUIS GUILLERMO VIDES ESCOBAR,2025,45.0,95.0,20.0,35.0,70.0
213074001088,INSTITUCIÓN EDUCATIVA LAS DELICIAS MINAS DE SANTA CRUZ,2021,36.4,100.0,4.5,13.6,50.0
213074001088,INSTITUCIÓN EDUCATIVA LAS DELICIAS MINAS DE SANTA CRUZ,2022,52.6,94.7,10.5,15.8,52.6
213074001088,INSTITUCIÓN EDUCATIVA LAS DELICIAS MINAS DE SANTA CRUZ,2023,66.7,100.0,6.7,13.3,80.0
213074001088,INSTITUCIÓN EDUCATIVA LAS DELICIAS MINAS DE SANTA CRUZ,2024,48.4,100.0,9.7,19.4,74.2
213074001088,INSTITUCIÓN EDUCATIVA LAS DELICIAS MINAS DE SANTA CRUZ,2025,54.2,91.7,8.3,45.8,79.2
213074001177,INSTITUCIÓN EDUCATIVA DE PUEBLITO MEJIA,2021,55.6,100.0,11.1,22.2,44.4
213074001177,INSTITUCIÓN EDUCATIVA DE PUEBLITO MEJIA,2022,63.6,100.0,27.3,63.6,72.7
213074001177,INSTITUCIÓN EDUCATIVA DE PUEBLITO MEJIA,2023,53.8,100.0,23.1,46.2,53.8
213074001177,INSTITUCIÓN EDUCATIVA DE PUEBLITO MEJIA,2024,70.0,100.0,10.0,60.0,90.0
213074001177,INSTITUCIÓN EDUCATIVA DE PUEBLITO MEJIA,2025,47.1,94.1,23.5,47.1,64.7
213140000101,INSTITUCION EDUCATIVA DE MACHADO,2021,46.7,100.0,6.7,33.3,66.7
